key,name,npc,lvmin,exp,parent,job
34474,[아르카나] 꽉 막힌 물의 흐름과 돌의 정령들,3003314,225,23050188, ,[]
34475,"[아르카나] 차곡차곡, 동료들을 구하라!",3003314,225,7683396, ,[]
34476,[아르카나] 정령의 나무를 향해,3003314,225,43871058, ,[]
34477,[아르카나] 정령의 나무를 뒤덮은 사악한 기운,3003306,225,47212425, ,[]
34478,[아르카나] 조화를 되찾은 숲,3003324,225,7683396, ,[]
34487,정령의 나무가 보이는 곳 배경처리,9010000,0,7683396, ,[]
34488,실로폰 연못 배경처리,9010000,0,7683396, ,[]
34489,소용돌이 처리,9010000,0,7683396, ,[]
34490,나무줄기 하프 파티클 처리,9010000,0,7683396, ,[]
34491,[아르카나] 안전해진 친구들 1,3003381,230,7683396, ,[]
34492,[아르카나] 안전해진 친구들 2,3003381,235,7683396, ,[]
34506,[갓트롤] 갓컨 브론즈 원스타,9000159,33,7683396, ,[]
34507,[갓트롤] 갓컨 브론즈 투스타,9000159,33,7683396, ,[]
34508,[갓트롤] 갓컨 브론즈 쓰리스타,9000159,33,7683396, ,[]
34509,[갓트롤] 갓컨 브론즈 원스타 도전!,9070201,0,7683396, ,[]
34510,[갓트롤] 갓컨 브론즈 투스타 도전!,9070202,0,7683396, ,[]
34511,[갓트롤] 갓컨 브론즈 쓰리스타 도전!,9070203,0,7683396, ,[]
34512,"[갓트롤] 빛나라, 30개의 별!",9070201,0,7683396, ,[]
34513,"[갓트롤] 빛나라, 60개의 별!",9070202,0,7683396, ,[]
34514,"[갓트롤] 빛나라, 90개의 별!",9070203,0,7683396, ,[]
34515,[갓트롤] 갓 오브 컨트롤!,9070200,33,7683396, ,[]
34516,[갓트롤] 갓 오브 컨트롤 랭킹 이벤트!,9070202,0,7683396, ,[]
34517,[갓트롤] 랭킹 등록하기,9070202,0,7683396, ,[]
34561,[에스페라] 낯선자들,3003432,235,7683396, ,[]
34562,[에스페라] 태초의 바다,3003540,235,7683396, ,[]
34563,[에스페라] 신호탄을 찾아라,3003541,235,7683396, ,[]
34564,[에스페라] 말릴 것을 찾아서,3003542,235,7683396, ,[]
34565,[에스페라] 말릴 것을 찾아서2,3003543,235,7683396, ,[]
34566,[에스페라] 베이스캠프,3003543,235,7683396, ,[]
34567,[에스페라] 태양의 부재,3003531,235,7683396, ,[]
34568,[에스페라] 가벼운 인사,3003544,235,7683396, ,[]
34569,[에스페라] 마찰음,3003544,235,7683396, ,[]
34570,[에스페라] 마찰음2,3003545,235,7683396, ,[]
34571,[에스페라] 타나를 확보하라,3003530,235,7683396, ,[]
34572,[에스페라] 거미 사냥,3003546,235,7683396, ,[]
34573,[에스페라] 거미 사냥2,3003547,235,7683396, ,[]
34574,[에스페라] 거미 사냥3,3003548,235,7683396, ,[]
34575,[에스페라] 이름을 버린 자,3003548,235,7683396, ,[]
34576,[에스페라] 빛과 어둠,3003552,235,7683396, ,[]
34577,[에스페라] 약화,3003552,235,7683396, ,[]
34578,[에스페라] 약화2,3003553,235,7683396, ,[]
34579,[에스페라] 가라앉은 것,3003551,235,7683396, ,[]
34580,[에스페라] 선택의 시간,3003551,235,7683396, ,[]
34581,[에스페라] 함정,3003555,235,7683396, ,[]
34582,[에스페라] 힘을 가질 자격,3003556,235,7683396, ,[]
34583,[에스페라] 힘을 가질 자격2,3003556,235,7683396, ,[]
34584,[에스페라] 뒤바뀐 것,3003557,235,7683396, ,[]
34585,[에스페라] 거울 속의 거울,3003558,235,7683396, ,[]
34586,[에스페라] 윌이 떨어뜨린 것,3003563,235,7683396, ,[]
34591,[에스페라] 진실을 꿰뚫는 자,3003531,235,7683396, ,[]
34592,훈장 - 진실을 꿰뚫는 자,9010000,0,7683396, ,[]
34593,하얀달 배경처리,9010000,0,7683396, ,[]
34595,[모라스] 안정을 찾아가는 모라스 1,3003432,235,7683396, ,[]
34600,악몽,0,10,7683396, ,"[6400, 6410, 6411, 6412, 6413, 6002]"
34601,뜨내기들의 도시,3001221,10,7683396, ,"[6400, 6410, 6411, 6412, 6413, 6002]"
34602,지부의 규칙,3001202,10,7683396, ,"[6400, 6410, 6411, 6412, 6413, 6002]"
34603,치료나 받아,3001202,10,7683396, ,"[6400, 6410, 6411, 6412, 6413, 6002]"
34604,초짜 단원의 일,3001200,10,1121, ,"[6400, 6410, 6411, 6412, 6413]"
34605,아지트 보수 1,3001210,10,1202, ,"[6400, 6410, 6411, 6412, 6413]"
34606,아지트 보수 2,3001210,10,1202, ,"[6400, 6410, 6411, 6412, 6413]"
34607,아지트 보수 3,3001210,10,1202, ,"[6400, 6410, 6411, 6412, 6413]"
34608,천재소년 코니,3001210,10,1602, ,"[6400, 6410, 6411, 6412, 6413]"
34609,저녁식사 준비,3001210,17,2027, ,"[6400, 6410, 6411, 6412, 6413]"
34610,배고픈 건 못 참아,3001218,17,1126, ,"[6400, 6410, 6411, 6412, 6413]"
34611,좀도둑을 잡아라,3001218,17,2253, ,"[6400, 6410, 6411, 6412, 6413]"
34612,이것이 참교육,3001214,17,2253, ,"[6400, 6410, 6411, 6412, 6413]"
34613,PM 4:55,0,17,2253, ,"[6400, 6410, 6411, 6412, 6413]"
34614,겐으로부터의 전언,0,21,4110, ,"[6400, 6410, 6411, 6412, 6413]"
34615,거래대금 회수,0,21,4110, ,"[6400, 6410, 6411, 6412, 6413]"
34616,부하를 부르자,0,21,4110, ,"[6400, 6410, 6411, 6412, 6413]"
34617,금고를 따자 1,3001204,21,6323, ,"[6400, 6410, 6411, 6412, 6413]"
34618,금고를 따자 2,3001204,21,6323, ,"[6400, 6410, 6411, 6412, 6413]"
34619,금고를 따자 3,3001204,21,6323, ,"[6400, 6410, 6411, 6412, 6413]"
34620,회수 완료!?,3001212,21,6323, ,"[6400, 6410, 6411, 6412, 6413]"
34621,신경 쓰이는 녀석,0,21,12646, ,"[6400, 6410, 6411, 6412, 6413]"
34622,파피로부터의 전언,0,28,10011, ,"[6400, 6410, 6411, 6412, 6413]"
34623,험상궂은 녀석들,3001223,28,15017, ,"[6400, 6410, 6411, 6412, 6413]"
34624,Mr. 해저드!?,3001200,28,10011, ,"[6400, 6410, 6411, 6412, 6413]"
34625,술렁이는 지부,3001200,30,5581, ,"[6400, 6410, 6411, 6412, 6413]"
34626,파이트 클럽을 파헤쳐라 1,3001237,30,11161, ,"[6400, 6410, 6411, 6412, 6413]"
34627,파이트 클럽을 파헤쳐라 2,3001238,30,11161, ,"[6400, 6410, 6411, 6412, 6413]"
34628,파이트 클럽을 파헤쳐라 3,3001241,30,8371, ,"[6400, 6410, 6411, 6412, 6413]"
34629,숨겨진 사육장,3001239,30,11161, ,"[6400, 6410, 6411, 6412, 6413]"
34630,"시약, 생물, 가스",3001205,30,5581, ,"[6400, 6410, 6411, 6412, 6413]"
34631,냄새 나는 거래,3001201,33,9333, ,"[6400, 6410, 6411, 6412, 6413]"
34632,거래품을 가로채라,0,33,18666, ,"[6400, 6410, 6411, 6412, 6413]"
34633,보고서 X-9,3001201,33,9333, ,"[6400, 6410, 6411, 6412, 6413]"
34634,Mr. 해저드의 목적은!?,3001205,33,18666, ,"[6400, 6410, 6411, 6412, 6413]"
34635,생체병기 : 보랏빛 사신,3001205,36,6952, ,"[6400, 6410, 6411, 6412, 6413]"
34636,무기부품을 사수하라 1,3001232,36,13904, ,"[6400, 6410, 6411, 6412, 6413]"
34637,무기부품을 사수하라 2,3001233,36,13904, ,"[6400, 6410, 6411, 6412, 6413]"
34638,마지막 무기부품,3001227,36,6952, ,"[6400, 6410, 6411, 6412, 6413]"
34639,코니로부터의 전언,0,36,6952, ,"[6400, 6410, 6411, 6412, 6413]"
34640,적의 아지트를 뚫어라,3001207,38,24909, ,"[6400, 6410, 6411, 6412, 6413]"
34641,Mr. 해저드를 처치하라,3001222,38,37363, ,"[6400, 6410, 6411, 6412, 6413]"
34642,정의의 사도!?,3001212,38,24909, ,"[6400, 6410, 6411, 6412, 6413]"
34643,"어제의 적, 오늘의 봉",3001200,40,15015, ,"[6400, 6410, 6411, 6412, 6413]"
34644,Mr. 해저드의 비밀장부 1,3001209,40,30031, ,"[6400, 6410, 6411, 6412, 6413]"
34645,Mr. 해저드의 비밀장부 2,0,40,30031, ,"[6400, 6410, 6411, 6412, 6413]"
34646,Mr. 해저드의 비밀장부 3,3001200,40,15015, ,"[6400, 6410, 6411, 6412, 6413]"
34647,X월 X일 판테온에서,3001210,42,19967, ,"[6400, 6410, 6411, 6412, 6413]"
34648,"스펙터, 스펙터, 스펙터",0,42,39935, ,"[6400, 6410, 6411, 6412, 6413]"
34649,하룻강아지,3001202,43,16883, ,"[6400, 6410, 6411, 6412, 6413]"
34650,새로운 세계로,3001202,43,16883, ,"[6400, 6410, 6411, 6412, 6413]"
34651,디멘션 게이트 작동준비,3000001,43,16883, ,"[6400, 6410, 6411, 6412, 6413]"
34652,벨더의 확인,3000002,43,33767, ,"[6400, 6410, 6411, 6412, 6413]"
34653,카탈리온의 확인,3000000,43,33767, ,"[6400, 6410, 6411, 6412, 6413]"
34654,"잘 있거라, 그란디스여!",3001200,45,16883, ,"[6400, 6410, 6411, 6412, 6413]"
34655,파이트 클럽 입장,0,0,16883, ,[]
34656,"싸움의 기술, 첫 번째",3001200,10,16883, ,[6002]
34657,"싸움의 기술, 두 번째",3001250,30,16883, ,[6400]
34658,"싸움의 기술, 세 번째",3001250,60,16883, ,[6410]
34659,"싸움의 기술, 네 번째",0,100,16883, ,[6411]
34660,벨더로부터의 전언,3000002,60,7000, ,"[6411, 6412, 6413]"
34661,여제의 섬 에레브,3000002,60,7000, ,"[6411, 6412, 6413]"
34662,동맹의 일원,1101002,60,30000, ,"[6411, 6412, 6413]"
34663,운명의 개척자,0,200,30000, ,"[6412, 6413]"
34665,잃어버린 추억을 찾아,0,140,30000, ,"[6400, 6410, 6411, 6412, 6413]"
34671,위장용 로브 분실,3001251,30,30000, ,"[6400, 6410, 6411, 6412, 6413]"
34691,그림자 상인단의 증표,3001200,60,30000, ,[6411]
34692,영원한 그림자 상인단의 증표,3001200,100,30000, ,"[6412, 6413]"
34693,실버 에이전트 엠블렘,3001200,60,30000, ,[6411]
34694,골드 에이전트 엠블렘,3001200,100,30000, ,"[6412, 6413]"
34695,칭호 - 뒷골목의 그림자,9010000,0,30000, ,"[6400, 6410, 6411, 6412, 6413, 6002]"
34696,칭호 - 도시의 그림자,9010000,0,30000, ,"[6400, 6410, 6411, 6412, 6413, 6002]"
34697,칭호 - 그란디스의 그림자,9010000,0,30000, ,"[6400, 6410, 6411, 6412, 6413, 6002]"
34698,칭호 - 두 세계의 그림자,9010000,0,30000, ,"[6400, 6410, 6411, 6412, 6413, 6002]"
34699,칭호 - 운명의 개척자,9010000,0,30000, ,"[6400, 6410, 6411, 6412, 6413, 6002]"
34700,겐의 부름,0,90,72621, ,"[6400, 6410, 6411, 6412, 6413]"
34701,판테온으로,3001201,90,72621, ,"[6400, 6410, 6411, 6412, 6413]"
34702,탈환 본부의 사정,3000002,90,72621, ,"[6400, 6410, 6411, 6412, 6413]"
34703,전장의 무법자,3001007,90,161379, ,"[6400, 6410, 6411, 6412, 6413]"
34704,이데아와 피타스,3001000,90,72621, ,"[6400, 6410, 6411, 6412, 6413]"
34705,활로를 뚫어라 - 전투견 퇴치,3001001,90,161379, ,"[6400, 6410, 6411, 6412, 6413]"
34706,전선을 밀어라 - 방패병 퇴치,3001000,90,161379, ,"[6400, 6410, 6411, 6412, 6413]"
34707,보급관 하룬,3001000,90,72621, ,"[6400, 6410, 6411, 6412, 6413]"
34708,보급품 조달 1,3001008,90,161379, ,"[6400, 6410, 6411, 6412, 6413]"
34709,보급품 조달 2,3001008,90,161379, ,"[6400, 6410, 6411, 6412, 6413]"
34710,새로운 보급로 확보,3001008,90,72621, ,"[6400, 6410, 6411, 6412, 6413]"
34711,반격 준비,3001001,90,72621, ,"[6400, 6410, 6411, 6412, 6413]"
34712,창룡포,3000000,90,72621, ,"[6400, 6410, 6411, 6412, 6413]"
34713,창룡포 개발 준비 1,3000002,90,161379, ,"[6400, 6410, 6411, 6412, 6413]"
34714,창룡포 개발 준비 2,3000002,90,161379, ,"[6400, 6410, 6411, 6412, 6413]"
34715,"창룡포, 넌 내 거야!",0,90,72621, ,"[6400, 6410, 6411, 6412, 6413]"
34716,도심지역 진입 준비,3001000,90,88759, ,"[6400, 6410, 6411, 6412, 6413]"
34717,현자 유렌스,3001002,90,88759, ,"[6400, 6410, 6411, 6412, 6413]"
34718,유렌스가 좋아하는 것 1,3001033,90,177517, ,"[6400, 6410, 6411, 6412, 6413]"
34719,유렌스가 좋아하는 것 2,3001033,90,177517, ,"[6400, 6410, 6411, 6412, 6413]"
34720,유렌스가 좋아하는 것 3,3001033,90,88759, ,"[6400, 6410, 6411, 6412, 6413]"
34721,정보 전달,3001002,90,88759, ,"[6400, 6410, 6411, 6412, 6413]"
34722,이데아의 고민,3001000,90,104897, ,"[6400, 6410, 6411, 6412, 6413]"
34723,작전 개시,3001035,90,193655, ,"[6400, 6410, 6411, 6412, 6413]"
34724,이데아의 궁극마법,0,90,193655, ,"[6400, 6410, 6411, 6412, 6413]"
34725,도심지역으로,3001000,90,193655, ,"[6400, 6410, 6411, 6412, 6413]"
34726,혼란한 도심지역,3001101,90,104897, ,"[6400, 6410, 6411, 6412, 6413]"
34727,도심지역 정비 1,3001109,90,193655, ,"[6400, 6410, 6411, 6412, 6413]"
34728,도심지역 정비 2,3001110,90,193655, ,"[6400, 6410, 6411, 6412, 6413]"
34729,도심지역 정비 3,3001111,90,193655, ,"[6400, 6410, 6411, 6412, 6413]"
34730,낙서가 가리키는 장소,0,90,121034, ,"[6400, 6410, 6411, 6412, 6413]"
34731,이데아의 긴급호출,0,90,121034, ,"[6400, 6410, 6411, 6412, 6413]"
34732,전장 한 가운데에서,3001100,90,209793, ,"[6400, 6410, 6411, 6412, 6413]"
34733,부상당한 피타스,3001013,90,121034, ,"[6400, 6410, 6411, 6412, 6413]"
34734,잠깐 동안의 축제,3001100,90,121034, ,"[6400, 6410, 6411, 6412, 6413]"
34735,성채 탈환 개시,0,102,121034, ,"[6400, 6410, 6411, 6412, 6413]"
34736,D-03 통신기 분실,3001250,90,121034, ,"[6400, 6410, 6411, 6412, 6413]"
34740,[여우골짜기] 어디선가 날아든 잎새 비행기,3002028,185,121034, ,"[0, 100, 110, 120, 130, 111, 121, 131, 112, 122, 132, 113, 123, 133, 200, 210, 220, 230, 211, 221, 231, 212, 222, 232, 213, 223, 233, 300, 301, 310, 320, 330, 311, 321, 331, 312, 322, 332, 313, 323, 333, 400, 410, 420, 430, 411, 421, 431, 412, 422, 432, 413, 423, 433, 434, 435, 500, 501, 510, 520, 530, 511, 521, 531, 512, 522, 532, 513, 523, 533, 1000, 1100, 1110, 1111, 1112, 1113, 1200, 1210, 1211, 1212, 1213, 1300, 1310, 1311, 1312, 1313, 1400, 1410, 1411, 1412, 1413, 1500, 1510, 1511, 1512, 1513, 2000, 2100, 2110, 2111, 2112, 2113, 2200, 2210, 2211, 2212, 2213, 2214, 2215, 2216, 2217, 2218, 2219, 2300, 2310, 2311, 2312, 2313, 2400, 2410, 2411, 2412, 2413, 2500, 2510, 2511, 2512, 2513, 2700, 2710, 2711, 2712, 2713, 3000, 3100, 3101, 3110, 3120, 3111, 3121, 3112, 3122, 3113, 3123, 3200, 3210, 3211, 3212, 3213, 3300, 3310, 3311, 3312, 3313, 3500, 3510, 3511, 3512, 3513, 3600, 3610, 3611, 3612, 3613, 3700, 3710, 3711, 3712, 3713, 5100, 5110, 5111, 5112, 5113, 6100, 6110, 6111, 6112, 6113, 6400, 6410, 6411, 6412, 6413, 6500, 6510, 6511, 6512, 6513, 10100, 10110, 10111, 10112, 10113, 14200, 14210, 14211, 14212, 14213, 15200, 15210, 15211, 15212, 15213, 15500, 15510, 15511, 15512, 15513, 16400, 16410, 16411, 16412, 16413, 2001, 2002, 2003, 2004, 2005, 3001, 3002, 5000, 6000, 6001, 6002, 14000, 15000, 15001, 16000]"
34741,[여우골짜기] 마루의 꿈 속 이야기,3002020,185,121034, ,[]
34742,[여우골짜기] 수비대원 영입 테스트,3002020,185,121034, ,[]
34743,[여우골짜기] 환영한다! 첫번째 수비대원!,3002020,185,121034, ,[]
34744,[여우골짜기] 뾰족귀 여우골짜기로,3002020,185,121034, ,[]
34745,[여우골짜기] 작전명 가루가루,3002021,185,121034, ,[]
34746,[여우골짜기] 제작의 달인 마루,3002021,185,121034, ,[]
34747,[여우골짜기] 폼폼 잎새 여우귀,3002021,185,121034, ,[]
34749,[여우골짜기] 뾰족귀 여우마을로,3002020,185,121034, ,[]
34750,[여우골짜기] 밀려오는 번개구름,3002020,185,121034, ,[]
34751,[여우골짜기] 뾰족귀 수비대의 활약,3002020,185,121034, ,[]
34752,[여우골짜기] 가시를 헤치고 전진!,3002022,185,121034, ,[]
34753,[여우골짜기] 특제 비료 재료 모으기1,3002023,185,121034, ,[]
34754,[여우골짜기] 자라나라 나무나무1,3002023,185,121034, ,[]
34755,[여우골짜기] 특제 비료 재료 모으기2,3002023,185,121034, ,[]
34756,[여우골짜기] 자라나라 나무나무2,3002023,185,121034, ,[]
34757,[여우골짜기] 내리치는 번개 쏟아지는 폭우,3002023,185,121034, ,[]
34758,[여우골짜기] 실패 그리고 또 실패,3002024,185,121034, ,[]
34759,[여우골짜기] 여우나무로,3002031,185,121034, ,[]
34760,[여우골짜기] 몰려드는 방해꾼,3002020,185,121034, ,[]
34761,[여우골짜기] 포기할 수 없어,3002025,185,121034, ,[]
34763,[여우골짜기] 신들의 영역,3002029,185,121034, ,[]
34764,[여우골짜기] 여우신의 옥좌,3002032,185,121034, ,[]
34765,[여우골짜기] 한번 대원은 영원한 대원,3002020,185,121034, ,[]
34766,[여우골짜기] 랑이가 걱정돼,0,185,121034, ,"[2500, 2510, 2511, 2512, 2513, 2005]"
34767,칭호 - 뾰족귀 수비대원,9010000,0,121034, ,[]
34768,"파티클 동작용 - 낙엽, 꽃",9010000,0,121034, ,[]
34769,파티클 동작용 - 폭우 ,9010000,0,121034, ,[]
34772,[에스페라] 올리가 보낸 전갈,3003530,235,121034, ,[]
34773,[일일 퀘스트] 에스페라 연구 명령,3003530,235,121034, ,[]
34780,[일일 퀘스트] 아투인 200마리 퇴치,3003530,0,121034, ,[]
34781,[일일 퀘스트] 아투스 200마리 퇴치,3003530,0,121034, ,[]
34782,[일일 퀘스트] 벨라리온 200마리 퇴치,3003530,0,121034, ,[]
34783,[일일 퀘스트] 벨라리스 200마리 퇴치,3003530,0,121034, ,[]
34784,[일일 퀘스트] 아라냐 200마리 퇴치,3003530,0,121034, ,[]
34785,[일일 퀘스트] 아라네아 200마리 퇴치,3003530,0,121034, ,[]
34786,[일일 퀘스트] 빛의 주시자 200마리 퇴치,3003530,0,121034, ,[]
34787,[일일 퀘스트] 어둠의 주시자 200마리 퇴치,3003530,0,121034, ,[]
34788,[일일 퀘스트] 빛의 집행자 200마리 퇴치,3003530,0,121034, ,[]
34789,[일일 퀘스트] 어둠의 집행자 200마리 퇴치,3003530,0,121034, ,[]
34790,[일일 퀘스트] 아투인의 등껍질 50개 수집,3003530,0,121034, ,[]
34791,[일일 퀘스트] 아투스의 등껍질 50개 수집,3003530,0,121034, ,[]
34792,[일일 퀘스트] 벨라리온의 비늘 50개 수집,3003530,0,121034, ,[]
34793,[일일 퀘스트] 벨라리스의 비늘 50개 수집,3003530,0,121034, ,[]
34794,[일일 퀘스트] 아라냐의 발톱 50개 수집,3003530,0,121034, ,[]
34795,[일일 퀘스트] 아라네아의 발톱 50개 수집,3003530,0,121034, ,[]
34796,[일일 퀘스트] 빛의 주시자 고리 50개 수집,3003530,0,121034, ,[]
34797,[일일 퀘스트] 어둠의 주시자 고리 50개 수집,3003530,0,121034, ,[]
34798,[일일 퀘스트] 빛의 집행자 고리 50개 수집,3003530,0,121034, ,[]
34799,[일일 퀘스트] 어둠의 집행자 고리 50개 수집,3003530,0,121034, ,[]
34800,마을 밖 탐험 준비,3001330,0,121034, ,[]
34801,마을 밖 부품 수집,3001330,0,121034, ,[]
34802,그로슐라 채취,3001332,10,121034, ,[]
34803,전투 훈련,3001333,10,121034, ,[]
34804,사교성을 키워보자,3001360,10,121034, ,[]
34805,크리스탈 게이트 제작1,3001334,10,121034, ,[]
34806,특별 활동…?,0,10,121034, ,"[15200, 15210, 15211, 15212, 15213, 15000]"
34807,잃어버린 딘의 물건,3001337,10,121034, ,[]
34808,천신제 준비1,3001335,10,121034, ,[]
34809,누군가의 울음소리,0,10,121034, ,"[15200, 15210, 15211, 15212, 15213, 15000]"
34810,카닐리언의 부탁,3001338,10,121034, ,"[15200, 15210, 15211, 15212, 15213, 15000]"
34811,크리스탈 게이트 제작2,3001334,10,121034, ,[]
34812,특별한 특별 활동,0,10,121034, ,"[15200, 15210, 15211, 15212, 15213, 15000]"
34813,우든레프 병사들의 부탁,3001336,10,121034, ,[]
34814,천신제 준비2,3001339,10,121034, ,[]
34815,천신제 준비3,3001339,10,121034, ,[]
34816,천신제 준비4,3001339,10,121034, ,[]
34817,조형물 개조,3001339,30,121034, ,[15200]
34818,아카데미아 탈출,3001344,30,121034, ,"[15200, 15210, 15211, 15212, 15213, 15000]"
34819,빼앗기지 않겠어,3001330,0,121034, ,"[15200, 15210, 15211, 15212, 15213, 15000]"
34820,다른 차원을 찾아서,3001343,0,121034, ,"[15200, 15210, 15211, 15212, 15213, 15000]"
34821,대신전으로,0,0,121034, ,"[15200, 15210, 15211, 15212, 15213, 15000]"
34822,차원포탈 가동,3000003,0,121034, ,[]
34823,메이플 월드로,3000003,0,121034, ,"[15200, 15210, 15211, 15212, 15213, 15000]"
34824,[훈장] 미약한 신입,3001330,0,121034, ,"[15200, 15210, 15211, 15212, 15213, 15000]"
34825,[훈장] 피난처의 희망,3001330,0,121034, ,"[15200, 15210, 15211, 15212, 15213, 15000]"
